#	type	key	freq
1447	T	anpnn: international journal of sport biomechanic	4
1448	T	n: tennodai	4
1449	T	an: lumbar disorder	4
1450	T	npn: period of fatigue	4
1451	T	n: haljand	4
1452	T	n: barbosa	4
1453	T	ncan: holder and olympic champion	4
1454	T	nn: performance record	4
1455	T	nn: swim belt	4
1456	T	nnn: relay performance datum	4
1457	T	n: metab	4
1458	T	nva: side be great	4
1459	T	n: barthels	4
1460	T	nn: aquanex protocol	4
1461	T	nnn: intensity interval training	8
1462	T	n: psycharakis	8
1463	T	n: mohr	4
1464	T	an: critical speed	4
1465	T	an: parental criticism	4
1466	T	nn: web site	4
1467	T	ncan: abduction and external rotation	4
1468	T	nn: straight-line pull	4
1468	V[img]	ann: straight line pull	12
1469	T	nn: butterfly stroke	4
1470	T	nnpn: hand angle of attack	4
1471	T	ann: small sample size	4
1472	T	nn: vo2max speed	4
1473	T	an: companion article	4
1474	T	nn: lipid profile	4
1475	T	n: haddad	4
1476	T	npn: possibility of team	4
1477	T	nn: body temperature	4
1478	T	an: supine position	4
1479	T	nn: side preference	4
1480	T	n: myelin	4
1481	T	nva: insweep be propulsive	4
1482	T	npn: timing of ingestion	4
1483	T	nn: recovery phase	4
1484	T	npnn: understanding of stroke mechanic	4
1485	T	ncan: twitch and slow twitch	4
1486	T	aan: popular preventive measure	4
1487	T	an: doctoral dissertation	4
1488	T	ann: great hand velocity	4
1489	T	nn: week program	4
1490	T	an: structural damage	4
1491	T	acan: aerobic and anaerobic capacity	4
1492	T	an: sagittal plane	4
1493	T	npnn: journal of sport psychology	4
1494	T	annnn: competitive swimming relay performance result	4
1495	T	an: random error	4
1496	T	ann: joint lever system	4
1497	T	an: effective taper	4
1498	T	ann: national caliber swimmer	4
1499	T	nn: indiana university	4
1500	T	ann: adolescent swim performance	4
1501	T	ncnn: rest and recovery time	4
1502	T	nn: muscle contraction	4
1503	T	n: bangsbo	4
1504	T	anpn: specific effect of asymmetry	4
1505	T	an: forward propulsion	4
1506	T	npn: goal of training	4
1507	T	n: ogita	4
1508	T	n: rhea	4
1509	T	nn: fast-twitch fiber	4
1509	V[img]+	ann: fast twitch fiber	44
1510	T	nnnn: state university po box	4
1511	T	npn: pitfall of training	4
1512	T	an: optimal result	4
1513	T	nn: shoulder strength	4
1514	T	npn: age of competitor	4
1515	T	npn: evaluation of athlete	4
1516	T	an: high force	4
1517	T	an: interesting finding	4
1518	T	nnn: muscle buffer capacity	4
1519	T	ann: fast stroke rate	4
1520	T	ann: high average velocity	4
1521	T	n: rasmussen	4
1522	T	nnn: elite-level female swimmer	8
1523	T	an: aforementioned variable	4
1524	T	nn: exercise metabolism	4
1525	T	nn: sinking leg	4
1526	T	an: 56-year-old man	4
1527	T	an: daily activity	4
1528	T	nn: level 1b	4
1529	T	a: ventral	4
1530	T	ncan: output and hydrodynamic force	4
1531	T	a: haematological	4
1532	T	nn: bp group	8
1533	T	nva: information be beneficial	4
1534	T	an: 7th place	4
1535	T	npn: movement of hand	4
1535	V[s]	anpn: zigzag movement of hand	2
1536	T	n: hamlin	4
1537	T	n: email	4
1538	T	npnn: rate of metabolite accumulation	4
1539	T	n: curnow	4
1540	T	npn: university of tsukuba	4
1541	T	npn: model of periodization	4
1541	V[s]	nn: periodization model	2
1542	T	npn: effect of injury	4
1543	T	npn: ability of swimmer	4
1544	T	an: great quantity	4
1545	T	nva: effect be considerable	4
1546	T	an: actual swimming	4
1547	T	nn: warm-up routine	4
1548	T	nnpn: velocity graph of martin	4
1549	T	an: large portion	4
1550	T	nva: electrode be free	4
1551	T	npn: sense of accomplishment	4
1552	T	npn: intention of article	4
1553	T	nn: ninety-six coach	4
1554	T	nva: discrepancy be great	4
1555	T	npan: university of incarnate word	4
1556	T	nan: sci med sport	4
1557	T	nva: training be essential	4
1558	T	an: unsteady flow	4
1559	T	nan: lea loveless maurer	4
1560	T	nn: datum analysis	4
1561	T	nn: hand move	4
1562	T	ann: olympic silver medalist	4
1563	T	a: unchanging	4
1564	T	npan: quantity of moderate -	4
1565	T	n: wetsuits	4
1566	T	ann: high stroke rate	4
1567	T	aan: hierarchical linear regression	4
1568	T	nn: arcadia university	4
1569	T	an: forward speed	4
1570	T	npnn: risk of overuse injury	4
1571	T	an: primary source	4
1572	T	npan: team with long exchange	4
1573	T	an: specific swimmer	4
1574	T	ann: curvy pull pattern	4
1575	T	an: long-distance workout	4
1576	T	nn: cycle ergometer	4
1577	T	ann: hip roll change	4
1578	T	a: tate	4
1579	T	nn: hand position	4
1579	V[s]	ann: incorrect hand position	2
1580	T	nva: swimmer be due	4
1581	T	nn: training swimmer	4
1582	T	aan: visual analog scale	4
1583	T	ann: potential risk factor	4
1584	T	nn: later-maturing swimmer	4
1585	T	r: identically	4
1586	T	nn: liverpool john	4
1587	T	nn: swim area	4
1588	T	an: forward movement	4
1589	T	n: durand-bush	4
1590	T	an: biochemical adaptation	4
1591	T	an: intense sprint	4
1592	T	npan: analysis of propulsive potential	4
1593	T	n: rodeo	4
1594	T	nn: low-intensity swimming	4
1595	T	an: dynamical asymmetry	4
1596	T	nn: freestyle stroke	4
1597	T	nva: shoulder be noticeable	4
1598	T	npnn: result of correlation analysis	4
1599	T	ncnn: front and side view	4
1600	T	ann: total mood disturbance	4
1601	T	nnn: backstroke arm stroke	4
1602	T	anpn: extreme right of figure	4
1603	T	n: stress-recovery	12
1604	T	npn: demand of activity	4
1605	T	nn: stroke biomechanic	4
1606	T	ann: mechanical power output	4
1607	T	ann: institutional review board	4
1608	T	a: fvc1	4
1609	T	r: aerobically	4
1610	T	aan: normobaric hypoxic chamber	4
1611	T	a: preferential	4
1612	T	n: gmax	4
1613	T	n: isak	4
1614	T	nva: fatigue be normal	4
1615	T	npncnn: computation of lift and drag force	4
1616	T	an: equivalent strengthening	4
1617	T	nn: sport drink	4
1618	T	ann: successful swim coach	4
1619	T	npan: hyperextension of low back	4
1620	T	an: delayed menarche	4
1621	T	ncan: extension and internal rotation	4
1622	T	nn: surface drag	4
1623	T	ann: intra-stroke velocity fluctuation	4
1624	T	ann: preferred breathing side	4
1625	T	ann: high training load	4
1626	T	an: muscular strain	4
1627	T	ann: functional push-up test	4
1628	T	n: hand-path	8
1628	V[mg]	nn: hand path	7
1629	T	npn: time of sample	4
1630	T	a: prescribed	4
1631	T	nn: day-of-competition practice	4
1632	T	nnpn: ramp effect of muscle	4
1633	T	nva: study be voluntary	4
1634	T	n: rushall	4
1635	T	an: written consent	4
1636	T	nva: recovery be symmetrical	4
1637	T	n: safdar	4
1638	T	nva: hypothesis be correct	4
1639	T	nnpn: exchange time of team	4
1640	T	nn: strength imbalance	4
1641	T	n: carpes	4
1642	T	ann: average stroke rate	4
1643	T	npn: increase of lordosis	4
1644	T	n: wilkin	4
1645	T	n: koszcyc	4
1646	T	npan: frequency of preventive measure	4
1647	T	nn: muscle mitochondrion	4
1647	V[s]	ann: skeletal muscle mitochondrion	3
1648	T	an: balanced approach	4
1649	T	aan: high competitive level	4
1650	T	anpn: propulsive potential of hand	4
1651	T	n: variant	123
1652	T	n: forearm	47
1653	T	aan: elite competitive swimmer	7
1654	T	ann: front crawl stroke	7
1655	T	ann: maximal oxygen consumption	7
1656	T	an: normoxic group	7
1657	T	nn: federation internationale	7
1658	T	an: official stroke	7
1659	T	a: two-dimensional	7
1660	T	nn: exercise training	7
1661	T	n: subscales	7
1662	T	a: glenohumeral	7
1663	T	a: plyometric	7
1664	T	an: interactive effect	7
1665	T	an: male backstroke	7
1665	V[s]	acan: male and female backstroke	5
1666	T	nn: rp group	7
1667	T	aan: fluid dynamic analysis	7
1668	T	n: paediatrics	7
1669	T	ncan: shoulder and hip roll	7
1670	T	n: osborough	7
1671	T	nn: winter swimming	7
1672	T	n: antero-posterior	7
1673	T	nn: recovery-stress state	7
1674	T	ann: national-level american swimmer	7
1675	T	npn: quality of sleep	7
1676	T	an: american swim	7
1677	T	a: multidisciplinary	7
1678	T	n: baseline	62
1679	T	nn: rest period	45
1679	V[s]	ann: short rest period	8
1680	T	an: previous pb	3
1681	T	an: landmark point	3
1682	T	annn: relative swim performance gain	3
1683	T	nn: figure 1b	3
1684	T	nn: coenzyme q10	3
1685	T	nnnn: sprint interval training increase	3
1686	T	nnn: arm stroke pattern	3
1687	T	nn: arm syndrome	6
1687	V[s]	nnn: shampoo arm syndrome	5
1688	T	n: febbraio	3
1689	T	a: simultaneous	3
1690	T	an: important improvement	3
1691	T	n: terrados	3
1692	T	nn: head lift	3
1693	T	ncan: pattern and forward velocity	3
1694	T	nn: test protocol	3
1695	T	n: pushup	3
1696	T	nn: correlation coefficient	6
1697	T	n: freshman	3
1698	T	ncan: duration and bilateral asymmetry	3
1699	T	aan: similar initial adaptation	3
1700	T	an: long warm-up	3
1701	T	acan: aerobic and anaerobic training	3
1702	T	ncan: motivation and subjective well-being	3
1703	T	an: main competition	3
1704	T	nn: baltimore md	3
1705	T	ncnn: potential and cycle endurance	3
1706	T	nn: sprint event	3
1707	T	an: excessive training	6
1708	T	a: kinetic	3
1709	T	aan: anaerobic metabolic function	3
1710	T	npn: group of swimmer	3
1710	V[s]	npan: group of competitive swimmer	4
1711	T	ann: intense exercise performance	3
1712	T	nn: energy cost	3
1713	T	ann: individual exchange time	3
1714	T	nn: symmetry index	3
1715	T	nn: near-maximum speed	6
1716	T	npn: effect of change	3
1717	T	aan: dominant upper limb	3
1718	T	an: physical skill	3
1719	T	nn: performance group	3
1720	T	nn: age category	3
1721	T	nn: muscle physiology	3
1722	T	nn: leg extension	3
1723	T	nnn: lactate transport study	3
1724	T	ncan: bone and joint surgery	3
1725	T	n: acta	3
1726	T	a: terrestrial	6
1727	T	an: total volume	3
1728	T	ncnn: arm and leg positioning	3
1729	T	an: deep phase	3
1730	T	nn: lesson plan	3
1731	T	npan: year of competitive swimming	3
1732	T	nn: elbow flexor	3
1733	T	npan: biology of physical activity	3
1734	T	nnpn: dynamics analysis of swimmer	3
1735	T	n: proietto	3
1736	T	npn: segment of race	3
1737	T	acan: physiological and psychological recovery	3
1738	T	npncn: organization of bp and rp	3
1739	T	npn: rotation of body	3
1740	T	nn: sub-threshold training	3
1741	T	nn: in-person training	3
1742	T	annn: polar bear challenge event	3
1743	T	nn: work intensity	3
1744	T	ann: sports-related overuse injury	3
1745	T	nn: day-of-competition strategy	3
1746	T	an: high pps	6
1747	T	n: gleeson	3
1748	T	acann: resultant and propulsive hand force	3
1749	T	nn: shoulder flexion	3
1750	T	npn: accuracy of estimate	3
1751	T	a: near-maximal	3
1752	T	an: athletic institute	3
1753	T	an: pain-free swimming	3
1754	T	npan: density of fast twitch	3
1755	T	nn: 50m sprint	3
1756	T	ncnn: medicine and rehabilitation clinic	3
1757	T	npn: training with series	3
1758	T	npn: accuracy of recall	3
1759	T	nn: vastus lateralis	3
1760	T	npn: role of taper	3
1761	T	an: large muscle	3
1762	T	anpn: sectional area of body	3
1763	T	ann: short send-off time	3
1764	T	npn: length of body	3
1765	T	acan: middle and late adolescence	3
1766	T	annn: 25-metre freestyle time trial	3
1767	T	nn: swimming ix	3
1768	T	n: olecranon	3
1769	T	n: hirai	3
1770	T	nn: muscle cell	3
1771	T	npnn: influence of exercise intensity	3
1772	T	npn: perception of pain	3
1773	T	npnn: university of san francisco	3
1774	T	nn: muscle ph	3
1775	T	ann: hard training regime	3
1776	T	an: olympic history	3
1777	T	npn: effect of taper	3
1778	T	anpnn: propulsive component of swimming stroke	3
1779	T	npn: type of stroke	3
1780	T	an: adipose tissue	3
1781	T	nn: springboard diving	3
1782	T	an: bodily technique	3
1783	T	an: competitive career	3
1784	T	nn: st counterpart	3
1785	T	nn: sprint swim	3
1786	T	an: average swimmer	3
1787	T	an: spinal angle	6
1788	T	nn: youth baseball	3
1789	T	an: popular approach	3
1790	T	n: mcardle	3
1791	T	an: fluid force	3
1792	T	nn: significance level	3
1793	T	nn: swimming championship	6
1793	V[s]	nnn: swimming world championship	15
1794	T	nnpn: threshold concept of training	3
1795	T	npnnn: session of sprint interval training	3
1796	T	an: human subject	3
1797	T	an: biomechanical study	3
1798	T	ncnn: - and moderate-intensity training	3
1799	T	npn: purpose of review	3
1800	T	aann: high upper body action	3
1801	T	n: pectoralis	3
1802	T	n: burkett	3
1803	T	nnn: energy system contribution	3
1804	T	acan: high or low intensity	3
1805	T	an: underwater distance	3
1806	T	nn: shoulder impingement	3
1806	V[s]	nnn: shoulder impingement syndrome	2
1807	T	anpn: direct measurement of force	3
1808	T	n: commonality	3
1809	T	n: replicators	3
1810	T	ncnn: freestyle and butterfly swimmer	3
1811	T	n: nrem	3
1812	T	nn: performance history	3
1813	T	ncnn: count or stroke rate	3
1814	T	ann: heavy chain myosin	3
1815	T	an: borderline high	3
1816	T	an: effective warm-up	3
1817	T	npn: program of sprinter	3
1818	T	nn: sport context	3
1819	T	ncan: interval versus traditional endurance	3
1820	T	an: affected arm	3
1821	T	nn: coaching sample	3
1822	T	npan: presence of angiogenic factor	3
1823	T	an: major finding	3
1824	T	an: cardiac tissue	3
1825	T	nn: izumi tabata	3
1826	T	a: perceptual	3
1827	T	a: libre	3
1828	T	an: pre-olympic pb	3
1829	T	an: time-trial performance	3
1829	V[img]	nnn: time trial performance	5
1830	T	a: demographic	6
1831	T	nn: energy supply	3
1832	T	nn: backstroke stroke	3
1832	V[s]	nnn: backstroke arm stroke	4
1833	T	ann: front crawl swimmer	12
1834	T	nnan: - level female swimmer	3
1835	T	aan: bmc musculoskeletal disorder	3
1836	T	n: vigor	3
1837	T	ann: english channel attempt	3
1838	T	npn: effect of warm-up	3
1838	V[s]	npan: effect of ss warm-up	2
1839	T	n: triathletes	3
1840	T	ann: aquatic power performance	3
1841	T	nn: imbalance ratio	3
1842	T	ncnn: force and swimming velocity	3
1843	T	an: sophisticated equipment	3
1844	T	an: physiological resource	3
1845	T	an: seasonal variation	3
1845	V[s]	annn: seasonal hand force variation	2
1846	T	ncnn: skin and scuba diving	3
1847	T	an: early season	3
1848	T	ann: professional baseball pitcher	3
1849	T	nn: energy production	3
1850	T	npnn: influence of sprint training	3
1851	T	a: viscous	3
1852	T	nn: dalhousie university	3
1853	T	an: asthmatic swimmer	3
1854	T	an: intense hyperventilation	3
1855	T	an: negative side	3
1856	T	a: 2011b	3
1857	T	nnn: 50-meter freestyle sprint	3
1858	T	nn: drag coefficient	3
1859	T	an: good possibility	3
1860	T	nn: motor asymmetry	3
1861	T	n: wilmore	6
1862	T	an: aerobic speed	3
1863	T	acan: anaerobic and aerobic metabolism	3
1864	T	npan: annals of human biology	3
1865	T	an: postnatal development	3
1866	T	ann: swim-volume-induced supraspinatus tendinopathy	3
1867	T	an: additional benefit	3
1868	T	nn: month season	3
1869	T	nn: butterfly lc	3
1870	T	a: situational	3
1871	T	n: push-off	3
1872	T	ncnn: drag and lift force	3
1873	T	nn: increase speed	3
1874	T	nn: butterfly sc	3
1875	T	ann: long repeat distance	3
1876	T	nnn: blood lactate concentration	3
1877	T	an: hypobaric hypoxia	3
1878	T	an: online questionnaire	3
1879	T	aan: scapular upward rotation	3
1880	T	ann: long-term athlete development	3
1881	T	an: biomechanical principle	3
1882	T	nn: vilas boa	3
1883	T	a: non-contracted	3
1884	T	an: combined effect	3
1885	T	npnn: age of gold-medal -	3
1886	T	ann: total lung capacity	3
1887	T	n: super-threshold	3
1888	T	nn: backstroke sc	3
1889	T	an: 10th week	3
1890	T	an: human physiology	3
1891	T	an: good validity	3
1892	T	ncnn: capacity and lactate tolerance	3
1893	T	nn: arm coordination	6
1893	V[s]	nnn: arm coordination symmetry	4
1894	T	ann: high elbow recovery	3
1895	T	npn: speed of swimmer	3
1896	T	aan: simulated front crawl	3
1897	T	nn: study finding	3
1898	T	an: underwater video	3
1899	T	npnn: chance of taper force	3
1900	T	aannn: specific relative swimming performance gain	3
1901	T	an: physical examination	3
1902	T	aan: repeated cold exposure	3
1903	T	an: proper intensity	3
1904	T	n: sulcus	3
1905	T	npn: period of reduction	3
1906	T	nn: slow-twitch fiber	3
1906	V[img]+	ann: slow twitch fiber	38
1907	T	an: core temperature	6
1908	T	an: standard error	6
1909	T	nn: motor performance	3
1910	T	nnn: injury prevention measure	3
1911	T	npn: beginning of program	3
1912	T	nn: altitude level	3
1913	T	nn: emg activity	3
1914	T	npan: stability of lumbar spine	3
1915	T	nva: difference be large	3
1915	V[s]	an: large difference	5
1916	T	nn: backstroke swimming	3
1917	T	nn: periodization program	3
1918	T	npn: disability of arm	3
1919	T	nn: group training	3
1920	T	nn: finish placings	6
1921	T	nva: race be large	3
1922	T	an: optimal distance	3
1923	T	nn: college swimming	3
1924	T	ann: unpublished master thesis	3
1925	T	an: main weakness	3
1926	T	an: scapular dyskinesis	3
1927	T	n: ricardo	3
1928	T	n: graph	96
1929	T	an: additional oxygen	3
1930	T	nn: hand questionnaire	3
1931	T	nn: hand paddle	3
1932	T	npn: aim of research	3
1933	T	n: endocrinology	6
1934	T	aan: personal good performance	3
1935	T	n: immunosuppression	3
1936	T	nn: session rpe	3
1937	T	an: individual sport	3
1938	T	nn: reaction torque	3
1939	T	nva: water be crucial	3
1940	T	ncnn: muscle and exercise performance	3
1941	T	n: oscillation	3
1942	T	nn: surface electromyography	3
1943	T	n: mester	3
1944	T	nn: arm photo	3
1945	T	n: stroke-type	9
1945	V[m]	npn: type of stroke	3
1946	T	an: olympic athlete	3
1947	T	an: top-performing swimmer	3
1948	T	acann: upper and low limb positioning	3
1949	T	n: cerin	3
1950	T	nnn: 50m freestyle event	3
1951	T	npnnn: effect of muscle fiber recruitment	3
1952	T	n: nunome	3
1953	T	an: 30-second sprint	3
1954	T	an: force-time profile	3
1955	T	n: sperlich	6
1956	T	n: bruxelles	3
1957	T	ann: individual swimming event	3
1958	T	nn: alignment datum	3
1959	T	nn: injury pattern	3
1960	T	nn: englewood cliff	3
1961	T	r: clarys	3
1962	T	an: vertical position	3
1963	T	ann: 2d video approach	3
1964	T	annn: american swim coach association	3
1964	V[g]	nnnn: american swimming coach association	3
1965	T	nn: workout load	3
1966	T	n: portney	3
1967	T	ann: 7-point likert scale	3
1968	T	nn: arm elevation	3
1969	T	aann: 200-m front crawl swimming	3
1970	T	an: physiological benefit	3
1971	T	ncan: angle and lumbar lordosis	3
1972	T	ncan: recovery and active recovery	3
1973	T	ann: aerobic training zone	3
1974	T	npan: pattern of skilled butterfly	3
1975	T	nnn: muscle fiber structure	3
1976	T	ncan: hypothermia and cold incapacitation	3
1977	T	n: arvisais	3
1978	T	n: srmr	3
1979	T	an: anatomical landmark	3
1980	T	an: human propulsion	3
1981	T	nn: in-person clinic	3
1982	T	ncan: physiology and occupational physiology	3
1983	T	an: general guideline	3
1984	T	n: spearman	3
1985	T	acan: short and middle distance	3
1986	T	an: additional purpose	3
1987	T	an: personal improvement	3
1988	T	n: pette	3
1989	T	n: casas	3
1990	T	npn: month of life	3
1991	T	an: oxidative potential	3
1992	T	acan: valid and reliable tool	3
1993	T	nva: swimmer be fast	3
1993	V[s]	an: fast swimmer	5
1994	T	nn: color zone	3
1995	T	npn: case of tendonitis	3
1996	T	an: maturational event	3
1997	T	ann: underwater dolphin kick	3
1998	T	n: torney-chollet	3
1999	T	nn: energy expenditure	6
2000	T	nn: shoulder syndrome	3
2000	V[s]	nnn: shoulder impingement syndrome	2
2001	T	n: figueiredo	3
2002	T	nn: training response	3
2003	T	nnn: sport science laboratory	3
2004	T	ann: total exchange time	3
2005	T	n: ergonomics	3
2006	T	nn: growth spurt	3
2007	T	nnn: state swimming press	3
2008	T	annn: seasonal testing date female	3
2009	T	an: national-level swimmer	3
2010	T	an: recommended training	3
2011	T	n: reinboth	3
2012	T	nn: leg preference	3
2013	T	ncnn: incapacitation and swim failure	3
2014	T	n: t-test	3
2015	T	n: stepto	3
2016	T	an: forward motion	3
2017	T	an: elite group	6
2017	V[s]	aan: senior elite group	5
2018	T	an: categorical variable	3
2019	T	nn: arm action	3
2020	T	npan: combination with beta-2 agonist	3
2021	T	anpn: national institutes of health	3
2022	T	n: prestes	3
2023	T	nn: periodization training	3
2024	T	nnn: blood lactate post	3
2025	T	ann: great stroke length	3
2026	T	npn: length of pool	3
2027	T	nn: sport dietitian	3
2028	T	an: olympic report	3
2029	T	an: quantitative datum	3
2030	T	npn: magnitude of difference	3
2031	T	n: morningness	3
2032	T	an: glenohumeral instability	3
2033	T	nn: shoulder motion	3
2034	T	anpnn: british journal of sport medicine	3
2035	T	npnnn: college of sport medicine position	3
2036	T	an: practical implication	3
2037	T	n: meeuwsen	3
2038	T	ann: maximum swimming velocity	6
2039	T	n: chaudhury	3
2040	T	ann: bilateral arm power	3
2041	T	npan: importance of psychological skill	3
2042	T	an: three-dimensional analysis	3
2043	T	n: zinner	3
2044	T	nn: shape asymmetry	3
2045	T	nn: coaching practice	3
2046	T	an: anthropometric measure	3
2047	T	npn: proceeding of xix	3
2048	T	an: traditional program	3
2048	V[s]	anpn: traditional program of periodization	2
2049	T	an: mild discomfort	3
2050	T	n: realization	3
2051	T	a: observable	3
2052	T	ann: short-term sprint interval	3
2053	T	nn: firm conclusion	3
2054	T	nn: pool swimmer	3
2055	T	n: hydrofoil	3
2056	T	nn: muscle mechanic	3
2057	T	an: nutritional plan	3
2058	T	n: phelps	3
2059	T	npan: effect of critical speed	3
2060	T	an: maximum speed	6
2061	T	ann: elite swimming event	3
2062	T	n: psychoneuroendocrinology	3
2063	T	nann: university institutional review board	3
2064	T	nnnn: sport medicine position stand	3
2065	T	ann: collegiate swim performance	3
2066	T	n: jeukendrup	3
2067	T	nn: front-crawl swimming	6
2067	V[img]	ann: front crawl swimming	19
2068	T	an: metabolic fatigue	3
2069	T	n: kame	3
2070	T	npan: alteration of lumbar lordosis	3
2071	T	nnn: time magazine preview	3
2072	T	npan: end of tenth rib	3
2073	T	nn: iowa city	3
2074	T	aan: statistical significant correlation	6
2075	T	nn: arm movement	3
2075	V[s]	ncnpn: movement and use of arm	2
2076	T	nn: water stunt	3
2077	T	ann: human arm model	3
2078	T	an: female shape	3
2079	T	nn: apprehension test	3
2080	T	an: brown fat	3
2081	T	ncnn: exposure plus sea level	3
2082	T	ann: competitive master swimmer	3
2083	T	an: comparative analysis	3
2084	T	nnn: swim performance datum	3
2085	T	nva: asymmetry be common	3
2086	T	npn: motion of body	3
2087	T	n: triathlon	3
2088	T	n: swim-time	3
2088	V[mg]	nn: swim time	13
2089	T	n: semi-circle	3
2090	T	npan: amount of low intensity	3
2091	T	an: upper trapezius	3
2092	T	npnn: photo of kosuke kitajima	3
2093	T	an: 200m butterfly	3
2094	T	npan: series of short sprint	3
2095	T	acan: horizontal or vertical handgrip	3
2096	T	ncnpn: development and validation of battery	3
2097	T	nn: ss condition	3
2098	T	an: 200m backstroke	3
2099	T	nnn: power performance activity	3
2100	T	ann: 2sportscotland sport institute	3
2101	T	anpn: preferred method of propulsion	3
2102	T	nn: resistance exercise	3
2103	T	n: phosphocreatine	3
2104	T	an: contractile unit	3
2105	T	ann: repeated measure anova	3
2106	T	aan: lone atrial fibrillation	3
2107	T	ann: mass velocity pattern	3
2108	T	an: great utilization	3
2109	T	nva: pattern be evident	3
2110	T	nn: backstroke catch	3
2111	T	nn: athens olympic	3
2112	T	a: terjung	3
2113	T	aan: mastery-oriented motivational climate	3
2114	T	nn: recovery zone	3
2115	T	a: pelvic	3
2116	T	an: contractile force	6
2117	T	npn: role of lift	3
2118	T	an: good streamlining	3
2119	T	ann: professional baseball player	6
2120	T	an: weekly practice	3
2121	T	an: collegiate season	3
2121	V[s]	aan: competitive collegiate season	2
2122	T	an: current datum	3
2123	T	an: average improvement	3
2124	T	an: experimental effect	3
2125	T	an: repeated exposure	3
2125	V[s]	aan: repeated cold exposure	3
2126	T	n: vassallo	3
2127	T	ran: clinically relevant information	3
2128	T	n: tsujimoto	3
2129	T	nn: percent improvement	3
2130	T	npn: intensity of work	3
2130	V[s]	nn: work intensity	3
2131	T	naan: twenty-four elite competitive swimmer	3
2132	T	ann: gross motor skill	3
2133	T	aan: elite female swimmer	3
2134	T	ann: repeated sprint training	3
2135	T	an: joint structure	3
2136	T	a: lifesaving	3
2137	T	an: combined force	3
2137	V[s]	aan: combined propulsive force	2
2138	T	ann: skilled butterfly swimmer	3
2139	T	an: bilateral breathing	3
2140	T	aan: punitive technical instruction	3
2141	T	ann: large lung volume	3
2142	T	npn: movement of swimmer	3
2143	T	nnn: stroke phase duration	3
2144	T	nn: ultra-short sprint	3
2145	T	nn: backward-facing position	6
2146	T	n: snorkel	3
2147	T	an: strong effect	3
2148	T	aan: anaerobic metabolic process	3
2149	T	an: olympic year	3
2150	T	ann: collegiate swimming sample	3
2151	T	n: kjendlie	3
2152	T	npn: velocity of swimmer	3
2153	T	nn: evh test	3
2154	T	an: post-collegiate swimming	3
2155	T	npn: amount of training	3
2156	T	nnn: blood lactate level	3
2157	T	an: local condition	3
2158	T	nn: performance decrement	3
2159	T	aan: variable large group	3
2160	T	nn: high-intensity exercise	3
2161	T	nn: time swimming	3
2162	T	nn: in-water warm-up	3
2163	T	n: meisel	3
2164	T	nn: position statement	3
2165	T	an: unpublished manuscript	3
2166	T	a: counter	3
2167	T	nnnn: sprint front crawl stroke	3
2168	T	an: pulmonary ventilation	3
2169	T	aann: elite front crawl swimmer	3
2170	T	npnn: pool of muscle fiber	3
2171	T	nn: meter swimming	3
2172	T	n: vervoorn	3
2173	T	an: significant gain	3
2174	T	npan: series of psychological questionnaire	3
2175	T	npn: periodization of training	3
2176	T	nn: vilas-boas jp	3
2177	T	npncn: force of lift and drag	3
2178	T	an: large force	3
2179	T	anpn: non-propulsive surface of body	3
2180	T	nn: group rp	3
2181	T	nn: alpha level	3
2182	T	n: ubiquinone	3
2183	T	npn: percent of coach	3
2184	T	nnn: sport medicine committee	3
2185	T	an: 25m repeat	3
2186	T	n: dolphin-kicking	3
2186	V[m]+	nn: dolphin kick	20
2187	T	ann: middle distance swimmer	3
2188	T	an: average time	3
2188	V[s]	annn: average relay exchange time	4
2189	T	npn: purpose of research	3
2190	T	nn: computation fluid	3
2191	T	nn: group comparison	3
2192	T	nnnn: relay team exchange time	3
2193	T	an: good estimate	3
2194	T	a: vantorre	3
2195	T	n: houghton-mifflin	3
2196	T	an: successful swimmer	3
2197	T	an: primary focus	3
2198	T	a: suggested	3
2199	T	an: intense effort	3
2200	T	an: full extension	3
2201	T	nn: recovery scale	3
2202	T	n: karine	3
2203	T	nn: data analysis	3
2204	T	an: self-reported height	3
2205	T	n: czabañski	6
2206	T	an: comprehensive warm-up	3
2207	T	an: relative amount	3
2208	T	an: late menarche	3
2209	T	nn: hydrogen ion	3
2210	T	anpn: scandinavian journal of medicine	6
2211	T	an: lane bias	3
2212	T	n: magnussen	3
2213	T	nn: novice competitor	3
2214	T	nn: electromyogr kinesiol	3
2215	T	n: neighborhood	3
2216	T	an: competitive period	3
2217	T	nn: swimmer peak	3
2218	T	an: 800m freestyle	12
2219	T	an: sufficient recovery	3
2220	T	n: montpetit	3
2221	T	an: 200m breaststroke	6
2222	T	an: ecological validity	3
2223	T	nn: time shift	3
2224	T	nn: meter time	3
2225	T	ann: total stress load	3
2226	T	aann: computational fluid dynamics analysis	3
2227	T	ann: 3d analysis technique	3
2228	T	a: one-half	6
2229	T	n: co-worker	3
2230	T	ann: olympic swim team	3
2231	T	an: terrestrial mammal	3
2232	T	npn: component of warm-up	3
2233	T	ann: peripheral training adaptation	3
2234	T	nnn: world championship athlete	3
2235	T	an: ventricular remodeling	3
2236	T	ann: 3-month winter period	3
2237	T	aann: mass forward velocity graph	3
2238	T	an: important outcome	3
2239	T	n: self-talk	3
2240	T	nn: shoulder laxity	3
2241	T	npncn: journal of electromyography and kinesiology	3
2242	T	nn: recovery level	3
2243	T	n: successfulness	3
